t_i,min_t,max_t,length_t,g_mse,g_pct_min,k4_mse,k4_pct_min,l_mse,l_pct_min
625,2,34,29,13424.567493761358,1.0533893892617807,16325.791602221567,1.0808729906805028,13704.705089015077,1.0372464296580357
626,2,34,31,13419.332039459165,1.0529785773669125,16324.887664203185,1.0808131441374915,13706.51001344501,1.0373830361306735
627,2,34,33,13424.210215956771,1.0533613546417793,16337.640979613649,1.081657496099385,13733.243626386957,1.0394063809889382
628,2,33,11,13424.335117511464,1.0533711553279075,16338.08936603005,1.0816871821800775,13357.10527745604,1.010938190177683
629,2,33,13,13419.42005923955,1.0529854840402744,16378.02328404247,1.0843310658240293,13575.328917515799,1.0274545391285552
630,2,33,15,13419.164586725148,1.0529654378051876,16374.052090985,1.0840681471600415,13649.373222157654,1.0330586137968847
631,2,33,17,13421.320900229424,1.0531346378756095,16407.10326782502,1.0862563488244386,13636.63765575707,1.0320947170407795
632,2,33,19,13419.306698085522,1.052976588898076,16398.652166330005,1.0856968312481994,13715.762251334585,1.038083295687882
633,2,33,21,13419.573533471597,1.0529975267468747,16418.488302066507,1.0870101117236246,13725.356418376274,1.0388094342983007
634,2,33,23,13419.287667899114,1.0529750956509791,16405.557580383662,1.0861540143191293,13690.959690108879,1.036206103299528
635,2,33,25,13418.889432271268,1.0529438471817085,16415.29343207896,1.0867985906677142,13672.566921472617,1.0348140387876996
636,2,33,27,13419.659547730857,1.053004276052435,16421.526286915716,1.0872112459687266,13723.776484883152,1.0386898563603448
637,2,33,29,13419.681870666796,1.053006027672654,16421.109778092745,1.0871836703908864,13700.34088858373,1.036916123293446
638,2,33,31,13418.19671195409,1.0528894912978277,16412.861750483542,1.0866375976192628,13747.15039859053,1.0404589209540476
639,2,33,32,13419.380128914177,1.0529823508159768,16429.10997427485,1.087713335119193,13696.837517565924,1.0366509691689039
640,2,32,11,13427.431002878626,1.053614081053273,16439.42262351666,1.0883960991957797,13329.534751630676,1.0088515032121186
641,2,32,13,13429.830624544764,1.0538023728550407,16449.62479882956,1.0890715491837852,13418.284491000835,1.015568564958202
642,2,32,15,13428.55336391229,1.0537021496785253,16460.183572215337,1.0897706082705034,13458.605464098784,1.018620274944994
643,2,32,17,13429.059368862576,1.0537418545141406,16504.86704822252,1.0927289433713456,13623.647615771219,1.031111560343213
644,2,32,19,13427.321777105484,1.0536055104031932,16497.11384432889,1.0922156311299518,13615.915041373324,1.0305263171632844
645,2,32,21,13427.350227195351,1.0536077428045576,16507.83968724578,1.0929257513001476,13618.553842750394,1.030726035967094
646,2,32,23,13429.70917429248,1.0537928429832488,16499.43682385557,1.0923694273984248,13598.902114445094,1.0292386865576113
647,2,32,25,13429.632503923838,1.0537868268674344,16504.648600676323,1.0927144807309837,13600.234222246134,1.029339507702727
648,2,32,27,13426.912379023059,1.0535733860463965,16507.20056891538,1.0928834375331946,13627.158028737216,1.0313772474405971
649,2,32,29,13429.31729419453,1.0537620932151661,16509.73699578012,1.0930513653959122,13545.818651263911,1.0252210420843493
650,2,32,31,13430.086239761362,1.0538224302875816,16525.057600265893,1.0940656884984634,13653.13710944144,1.0333434852057464
651,3,51,11,12766.832879887996,1.0017787386001205,15659.408915365677,1.0367541469987287,13312.700469937023,1.0075773934469552
652,3,51,13,12799.669212437217,1.0043553165275432,15657.162562480948,1.0366054239095335,13312.580957992786,1.0075683481346587
653,3,51,15,12820.02267673932,1.0059523976506795,15672.32007948739,1.037608949566189,13312.435476719511,1.007557337322656
654,3,51,17,12810.737594155096,1.0052238224115004,15640.754385518814,1.0355190964752017,13312.583718898046,1.0075685570949466
655,3,51,19,12804.37680389429,1.0047247084570907,15631.621899854354,1.0349144668601116,13312.606198824491,1.0075702584977344
656,3,51,21,12819.774761660525,1.0059329444270606,15646.3722647768,1.0358910364155618,13312.474819572857,1.0075603150032337
657,3,51,23,12829.712588364582,1.0067127387263735,15641.503904986022,1.0355687195114276,13312.558679661148,1.0075666619896595
658,3,51,25,12814.680385163903,1.00553320252484,15623.509246156706,1.03437735671696,13312.570325226941,1.0075675433892564
659,3,51,27,12803.785584433988,1.0046783170700686,15597.577308657908,1.0326604947404388,13312.65565077575,1.0075740012896846
660,3,51,29,12818.69432597854,1.0058481655704077,15625.731044428861,1.0345244541319967,13312.589364283913,1.0075689843683755
661,3,51,31,12808.011215366576,1.0050098908648588,15614.197660489126,1.0337608695233391,13312.605116492152,1.0075701765809515
662,3,51,33,12809.882017753858,1.0051566876525455,15619.448953149042,1.034108539060018,13312.526829436762,1.0075642513918894
663,3,51,35,12823.56692640911,1.0062305053064222,15618.80221925211,1.034065721093307,13312.517834417646,1.0075635706000443
664,3,51,37,12812.795113934035,1.0053852704063306,15612.937089739393,1.0336774115869996,13312.546010052913,1.0075657030849752
665,3,51,39,12809.458475726873,1.005123453458793,15600.095995020089,1.0328272480671505,13312.576648198446,1.0075680219460423
666,3,51,41,12811.134213542879,1.0052549440587981,15613.088463109576,1.033687433483109,13312.556369731965,1.0075664871616874
667,3,51,43,12818.676658036231,1.0058467792149093,15612.742498842877,1.033664528411139,13312.537335342942,1.007565046535864
668,3,51,45,12823.580524132247,1.006231572282865,15629.673626933412,1.0347854785923432,13312.500161697546,1.007562233032712
669,3,51,47,12819.751460109219,1.0059311160175488,15624.300370705718,1.0344297342786812,13312.464388075592,1.0075595254909293
670,3,51,49,12816.743867422141,1.005695118379244,15606.323982033851,1.0332395810867985,13312.569332625962,1.0075674682638294
671,3,50,11,12750.536471794187,1.0005000036705167,15607.956431135492,1.0333476597751472,13313.517216690096,1.0076392092721085
672,3,50,13,12764.514166160365,1.0015967954247775,15615.981628902147,1.0338789797700483,13313.496652589127,1.007637652869386
673,3,50,15,12793.62933593511,1.0038813838051126,15593.687293103481,1.0324029505521657,13313.241405225366,1.0076183343641705
674,3,50,17,12776.911552067775,1.002569584661788,15599.851626257063,1.03281106927459,13313.486833106605,1.0076369096776778
675,3,50,19,12770.176436402382,1.0020410984084562,15562.930215948509,1.030366633123946,13313.50472045529,1.0076382634892658
676,3,50,21,12796.046836636586,1.004071078526276,15565.855708645813,1.0305603196610522,13313.30612091433,1.0076232323985963
677,3,50,23,12790.723383370098,1.0036533615914283,15556.714661644237,1.0299551232300748,13313.34730883816,1.0076263497241176
678,3,50,25,12785.509419381122,1.0032442359831335,15583.364633029652,1.0317195236937549,13313.479804568626,1.0076363777197934
679,3,50,27,12772.467667687144,1.0022208851110694,15551.132828451395,1.0295855697723542,13313.411966784046,1.007631243388234
680,3,50,29,12778.162304918491,1.0026677278445866,15546.554874594474,1.029282479619234,13313.41145530643,1.0076312046768332
681,3,50,31,12775.39547841413,1.0024506224754208,15540.862532046207,1.0289056097274678,13313.53918186241,1.007640871715511
682,3,50,33,12803.477450119903,1.0046541386064365,15570.813223349962,1.0308885391970584,13313.185285608679,1.0076140869271286
683,3,50,35,12796.311155329307,1.0040918188969752,15553.054197309037,1.029712776817131,13313.333215610637,1.0076252830722023
684,3,50,37,12788.8310524337,1.0035048755169012,15551.222736211066,1.0295915222475205,13313.395143395068,1.0076299701028886
685,3,50,39,12791.802563578369,1.0037380419344653,15558.38265647944,1.0300655552758764,13313.337734621253,1.0076256250954416
686,3,50,41,12789.361955419896,1.0035465340338439,15543.860410961794,1.0291040887003802,13313.433679536596,1.0076328867271394
687,3,50,43,12799.657464504737,1.0043543946991547,15553.723356989129,1.0297570795157251,13313.319260675305,1.0076242268869906
688,3,50,45,12792.684972228975,1.00380728214723,15536.552889465313,1.0286202835161165,13313.33272401068,1.0076252458652506
689,3,50,47,12793.37676744105,1.003861565440623,15516.466043574881,1.0272904044070401,13313.303170422181,1.0076230090893439
690,3,50,48,12776.73762678997,1.0025559372171124,15541.475691547503,1.0289462048520461,13313.723410709817,1.007654815154131
691,3,49,11,12766.773582795644,1.0017740857181616,15514.845337928275,1.027183103211365,13314.975039517927,1.0077495452124603
692,3,49,13,12763.445977699901,1.0015129775743694,15511.726009536756,1.026976583497675,13314.663913045672,1.0077259974731676
693,3,49,15,12780.641749611426,1.0028622831427003,15521.117312901371,1.0275983485184117,13314.554442432269,1.0077177121432632
694,3,49,17,12776.70718012846,1.002553548150188,15494.324985674368,1.025824523177336,13314.79501885419,1.0077359202720102
695,3,49,19,12772.97964099279,1.002261058267337,15483.089979814566,1.025080693127322,13314.96061242808,1.007748453292033
696,3,49,21,12781.722956048836,1.0029471224784405,15499.177258321584,1.0261457750085232,13314.442166423625,1.0077092144858277
697,3,49,23,12773.941273735414,1.0023365149796608,15513.947191232204,1.0271236400913457,13314.336509076136,1.0077012177645748
698,3,49,25,12782.250508403533,1.0029885180804199,15476.282363715838,1.024629984913514,13314.818539440153,1.0077377004375558
699,3,49,27,12771.723128348482,1.0021624631291621,15475.366239501762,1.0245693315655338,13314.71525309173,1.007729883166375
700,3,49,29,12773.561989487964,1.0023067535737933,15480.380902000838,1.024901334655166,13314.662559126627,1.0077258950012293
701,3,49,31,12773.428543069012,1.0022962823953494,15464.253332534105,1.0238335852518512,13314.94787686474,1.0077474893955087
702,3,49,33,12784.471948513583,1.003162828458903,15496.482746235524,1.0259673808817422,13314.372962484045,1.0077039767562463
703,3,49,35,12778.892487649302,1.0027250233024265,15491.051354953968,1.0256077876515277,13314.439984216424,1.0077090493245482
704,3,49,37,12775.406360036148,1.0024514763267778,15477.367539409965,1.0247018305628097,13314.504303196696,1.007713917333908
705,3,49,39,12779.037934636646,1.0027364361329134,15487.636054579141,1.0253816726783518,13314.49673723192,1.007713344700648
706,3,49,41,12784.572855107803,1.0031707463255832,15488.207918178887,1.0254195337471674,13314.447954197107,1.0077096525359237
707,3,49,43,12784.627173488996,1.0031750085415851,15496.532465316704,1.0259706726064732,13314.46452608521,1.0077109067863184
708,3,49,45,12776.83592208454,1.0025636501821937,15497.153386741576,1.0260117816205923,13314.314784285532,1.0076995735145642
709,3,49,47,12776.802790286109,1.0025610504198603,15473.835898383853,1.0244680130860888,13314.604471732202,1.007721498632093
710,3,48,11,12772.050838162155,1.0021881776291368,15483.891640041102,1.0251337682190345,13315.81993126163,1.0078134912031922
711,3,48,13,12786.211539350206,1.0032993294321975,15458.658565093989,1.0234631754633092,13316.940055571029,1.0078982682876423
712,3,48,15,12785.747578293121,1.0032629236668131,15439.33325410298,1.0221837148897808,13316.355093924994,1.0078539952168324
713,3,48,17,12776.883096879812,1.0025673518603897,15445.164616558457,1.0225697887985117,13316.47136518537,1.0078627952565933
714,3,48,19,12780.949029707544,1.0028863945781663,15453.436318738086,1.023117428979812,13316.168876505642,1.0078399012722994
715,3,48,21,12781.875514309928,1.002959093311285,15443.436578447974,1.022455381499558,13316.189807724391,1.0078414854604871
716,3,48,23,12778.651312414355,1.0027060989360688,15399.014158109225,1.0195143299723368,13316.310299430404,1.00785060492647
717,3,48,25,12782.913408927632,1.0030405340860415,15421.858734263005,1.0210267886603925,13316.769828082008,1.0078853845477829
718,3,48,27,12777.76665106291,1.002636681959981,15420.532550939492,1.0209389867473213,13316.529592486353,1.007867202214617
719,3,48,29,12778.89252624989,1.0027250263313099,15405.60117091153,1.0199504328211757,13316.669189223736,1.0078777676530195
720,3,48,31,12784.399572846602,1.003157149336676,15403.9501558136,1.0198411249437975,13316.694595308527,1.0078796905233454
721,3,48,33,12788.876194397746,1.003508417684346,15412.668791687298,1.0204183550261767,13316.30327130326,1.00785007299968
722,3,48,35,12789.421664468688,1.0035512192409068,15418.20785302891,1.0207850767107203,13316.469792000587,1.0078626761894345
723,3,48,37,12789.721074944013,1.00357471316858,15420.903854009754,1.0209635694119652,13316.346356350923,1.007853333909825
724,3,48,39,12788.40743202443,1.0034716351727033,15409.54222826397,1.0202113563065884,13316.49552647553,1.0078646239141085
725,3,48,41,12788.403516586135,1.0034713279388832,15417.36665600976,1.0207293840276337,13316.275940121819,1.0078480044275957
726,3,48,43,12788.088189770635,1.003446585099179,15394.451033675592,1.0192122216229471,13316.53656115613,1.007867729641351
727,3,48,45,12782.091727780136,1.002976058995687,15376.396901061928,1.0180169212793106,13316.312968507558,1.0078508069367087
728,3,48,46,12791.271640979392,1.003696381878561,15400.0855436574,1.019585262624783,13317.324146129216,1.007927338344791
729,3,47,11,12802.378426422176,1.0045679011986188,15410.213679449442,1.0202558107176591,13318.905295792067,1.0080470083290698
730,3,47,13,12803.063025685227,1.0046216198454156,15373.107374139696,1.0177991333221328,13320.383417260231,1.008158880580643
731,3,47,15,12795.225427642614,1.0040066247910702,15392.111230115446,1.0190573114946495,13318.875946086058,1.0080447869840958
732,3,47,17,12795.925848203782,1.0040615848922056,15372.817856527485,1.0177799653837571,13319.561254484704,1.0080966548415282
733,3,47,19,12796.182779654413,1.00408174560606,15374.844685064578,1.0179141545413712,13318.84489667924,1.0080424369965437
734,3,47,21,12805.748767797593,1.0048323627423301,15360.64732229731,1.0169741973051203,13319.683041307058,1.008105872328942
735,3,47,23,12803.582884727793,1.0046624117740648,15347.383051101328,1.0160960167656328,13319.765635316591,1.0081121234916588
736,3,47,25,12796.089050494003,1.0040743909331378,15347.276027190734,1.0160889310905774,13319.434674292708,1.0080870745658959
737,3,47,27,12799.131143149521,1.0043130956903648,15345.986065626417,1.016003527292228,13319.626971614129,1.008101628670401
738,3,47,29,12802.302296117794,1.004561927460182,15329.621763169836,1.0149201046339211,13320.387452928726,1.0081591860219283
739,3,47,31,12801.803671426273,1.0045228017334487,15357.182099548043,1.0167447771478848,13318.818945192672,1.0080404728472525
740,3,47,33,12800.358342599004,1.004409390701671,15348.17367154419,1.0161483609522666,13319.311333888749,1.008077739494998
741,3,47,35,12801.312031695952,1.0044842240976701,15336.511323139935,1.0153762380619835,13319.438448630463,1.008087360228253
742,3,47,37,12802.815181109849,1.0046021721540086,15337.985183054556,1.0154738171204805,13319.70699349957,1.0081076851608128
743,3,47,39,12799.61249349676,1.0043508659461686,15342.62325958042,1.0157808877831265,13319.249690570869,1.0080730739942836
744,3,47,41,12800.47825158052,1.0044187996341274,15336.510054462398,1.0153761540673256,13319.30671407182,1.0080773898421902
745,3,47,43,12794.372555194857,1.003939702204009,15350.746755537526,1.0163187157539761,13318.965051915264,1.0080515309966525
746,3,47,45,12804.415016996249,1.004727706935526,15324.58542888944,1.0145866667322039,13319.768429432552,1.008112334965513
747,3,46,11,12830.226687155611,1.0067530786637127,15306.488590066358,1.0133885389613027,13325.216741275417,1.00852469276307
